Date,NAV,Change,Fund Name,AMC Name,Launch Date,AUM (Crore),TER (%),Return (%),YTM (%),1W (%),1M (%),3M (%),6M (%),YTD (%),1Y (%),2Y (%),3Y (%),5Y (%),1W_Rank_Out_Of_12,1M_Rank_Out_Of_12,3M_Rank_Out_Of_12,6M_Rank_Out_Of_12,YTD_Rank_Out_Of_12,1Y_Rank_Out_Of_12,2Y_Rank_Out_Of_12,3Y_Rank_Out_Of_12,5Y_Rank_Out_Of_8,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,1Y,2Y,3Y,5Y,% Debt Holding,No of debt holdings,% Cash Holding
07-10-2025,13.6835,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
06-10-2025,13.6786,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
03-10-2025,13.672,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
01-10-2025,13.6663,0.04,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
30-09-2025,13.6294,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
29-09-2025,13.6293,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
26-09-2025,13.6147,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
25-09-2025,13.6085,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
24-09-2025,13.6097,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
23-09-2025,13.6071,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
22-09-2025,13.6047,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
19-09-2025,13.5996,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
18-09-2025,13.5959,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
17-09-2025,13.596,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
16-09-2025,13.5891,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
15-09-2025,13.5855,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
12-09-2025,13.5795,-0.02,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
11-09-2025,13.6036,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
10-09-2025,13.6008,0.02,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
09-09-2025,13.5765,-0.02,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
05-09-2025,13.5922,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
04-09-2025,13.5904,0.02,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
03-09-2025,13.5701,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
02-09-2025,13.5737,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
01-09-2025,13.5705,-0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
31-08-2025,13.5765,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
29-08-2025,13.5736,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
28-08-2025,13.5763,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
26-08-2025,13.5621,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
25-08-2025,13.5632,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
22-08-2025,13.564,-0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
21-08-2025,13.5714,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
20-08-2025,13.5694,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
19-08-2025,13.5651,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
18-08-2025,13.5669,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
14-08-2025,13.568,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
13-08-2025,13.5561,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
12-08-2025,13.5546,-0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
11-08-2025,13.562,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
08-08-2025,13.5577,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
07-08-2025,13.5576,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
06-08-2025,13.5547,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
05-08-2025,13.5539,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
04-08-2025,13.5514,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
01-08-2025,13.5432,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
31-07-2025,13.5389,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
30-07-2025,13.5354,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
29-07-2025,13.5365,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
28-07-2025,13.5362,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
25-07-2025,13.5299,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
24-07-2025,13.5292,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
23-07-2025,13.5276,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
22-07-2025,13.5249,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
21-07-2025,13.5259,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
18-07-2025,13.5158,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
17-07-2025,13.5133,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
16-07-2025,13.5095,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
15-07-2025,13.5063,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
14-07-2025,13.5029,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
11-07-2025,13.4951,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
10-07-2025,13.4929,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
09-07-2025,13.4917,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
08-07-2025,13.4941,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
07-07-2025,13.4961,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
04-07-2025,13.4868,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
03-07-2025,13.4824,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
02-07-2025,13.475,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
01-07-2025,13.474,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
30-06-2025,13.4663,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
27-06-2025,13.4563,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
26-06-2025,13.4572,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
25-06-2025,13.4553,-0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
24-06-2025,13.4604,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
23-06-2025,13.4493,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
20-06-2025,13.4413,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
19-06-2025,13.4423,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
18-06-2025,13.4432,0,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
17-06-2025,13.4401,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
16-06-2025,13.4292,0.01,SBI Floating Rate Debt Fund Direct - Growth,SBIMF,27-10-2020,794.84,0.25,7.26,6.6,0.11,0.23,1.22,3.12,6.61,7.41,8.02,7.92,6.46,11,12,12,11,12,12,11,10,7,0.68,0.42,2.87,1.28,0.05,0.0355,0.0786,0.1238,0.1987,0.8888,11,0.1112
