Date,NAV,Change,Change(%),Fund Name,Plan,AMC Name,Launch Date,AUM (Crore),TER (%),Invested Amount,Current Value,Return (%),YTM,1W,1M,3M,6M,YTD,1Y,2Y,3Y,5Y,1W_Rank_Out_Of_12,1M_Rank_Out_Of_12,3M_Rank_Out_Of_12,6M_Rank_Out_Of_12,YTD_Rank_Out_Of_12,1Y_Rank_Out_Of_12,2Y_Rank_Out_Of_12,3Y_Rank_Out_Of_12,5Y_Rank_Out_Of_8
2024-05-13,326.2154,0.16,0.05,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-05-10,326.051,0.06,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-05-09,325.9886,0.02,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-05-08,325.9727,0.02,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-05-07,325.9487,0.04,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-05-06,325.9078,0.24,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-05-03,325.6727,0.05,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-05-02,325.6224,0.12,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-30,325.506,0.07,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-29,325.4398,0.17,0.05,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-26,325.2669,0.06,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-25,325.2108,0.06,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-24,325.1495,0.08,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-23,325.0674,0.1,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-22,324.9654,0.24,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-19,324.7251,-0.05,-0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-18,324.7787,0.12,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-16,324.6585,0.03,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-15,324.6303,0.22,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-12,324.4127,0.06,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-10,324.3533,0.19,0.06,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-08,324.1651,0.15,0.05,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-05,324.0166,0.11,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-04,323.9024,0.06,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-03,323.8446,0.14,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-04-02,323.7034,0.27,0.08,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-31,323.4383,0.19,0.06,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-28,323.246,0.37,0.12,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-27,322.8724,0.12,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-26,322.7517,0.2,0.06,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-22,322.5545,0.07,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-21,322.4843,0.17,0.05,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-20,322.3153,0.06,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-19,322.2504,0.03,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-18,322.2184,0.19,0.06,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-15,322.0287,0.06,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-14,321.9656,0.03,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-13,321.9378,0.11,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-12,321.8315,0.11,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-11,321.7208,0.38,0.12,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-07,321.3406,0.08,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-06,321.2631,0.13,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-05,321.131,0.06,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-04,321.073,0.21,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-03-01,320.8659,0.06,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-29,320.809,0.12,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-28,320.6914,0.1,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-27,320.593,0.06,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-26,320.5299,0.23,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-23,320.3003,0.04,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-22,320.256,0.14,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-21,320.1148,0.06,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-20,320.0532,0.32,0.1,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-16,319.735,0.05,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-15,319.6842,0.09,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-14,319.5944,0.09,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-13,319.5043,0.08,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-12,319.4202,0.15,0.05,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-09,319.2669,0.07,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-08,319.1932,0.07,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-07,319.1211,0.04,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-06,319.0824,0.04,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-05,319.0424,0.15,0.05,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-02,318.8893,0.09,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-02-01,318.7966,0.09,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-31,318.7018,0.09,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-30,318.6155,0.03,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-29,318.5902,0.27,0.09,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-25,318.321,0.04,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-24,318.2855,0.04,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-23,318.241,0.24,0.08,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-19,317.9972,0.05,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-18,317.9503,0.0,0.0,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-17,317.9483,0.04,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-16,317.9063,0.05,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-15,317.8535,0.26,0.08,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-12,317.5938,0.07,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-11,317.528,0.02,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-10,317.5066,0.05,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-09,317.4574,0.07,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-08,317.3859,0.22,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-05,317.1656,0.05,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-04,317.1125,0.02,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-03,317.0905,0.07,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-02,317.0161,0.04,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2024-01-01,316.9773,0.2,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2023-12-29,316.7727,0.18,0.06,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2023-12-28,316.5879,0.08,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2023-12-27,316.5103,0.08,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2023-12-26,316.4299,0.3,0.09,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2023-12-22,316.1335,0.11,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2023-12-21,316.0241,0.04,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
2023-12-20,315.9888,0.01,0.0,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,Direct Plan,ABSLMF,2013-01-01,13126.24,0.24,600000,720612,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6
